doc,verdict,reason,n_multiples,n_oips,multiple,oip,computed_answer,multiple_quote,oip_quote,window_chars
0001477932-18-004207_mblc_ex103.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001477932-18-004955_mblc_ex103.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001477932-22-009572_xeri_ex42.htm.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001477932-23-001866_fccc_8k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001477932-23-005195_flora_ex102.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001477932-24-002266_sing_ex991.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
000147793216013565_gmgi_10k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
000147793217000103_artec_ex101.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-15-000277_ex3-2_i.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-16-016248_ex10-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-17-009888_ex10-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-17-009888_ex3-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-18-001887_filename5.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-18-006498_ex10-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-21-000653_ex4-16.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-21-000653_ex4-17.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-21-019973_ex4-16.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-21-022601_ex6-8.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-22-000377_ex3-3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-22-024010_ex3-3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-22-033890_ex10-3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-22-035659_ex3-3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-23-023979_ex10-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-24-049571_form8-k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001493152-26-003639_ex10-4.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
000149315216007138_form10-ka.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
000149315217015289.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
000149315226005258.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
000149315226027047.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001499275-26-000004_groo_ex301.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001503707-23-000002_ltipformfinalforedgar.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001511164-13-000507_ngeform8k11413.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001516513-23-000036_ex-107xcraigoverpeckofferl.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001534120-25-000009_ex-991cboappointmentinduce.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001557240-14-000109_ocoo_8k-2014mar3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001558370-16-005813_evri-20160510x8k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001558370-20-004305_mdwt-20200424xex10d3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001558370-21-008713_giii-20210628x8k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001558370-22-014600_rsss-20220630x10k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001562762-19-000006_bvsn-20190103xex10_2.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001564590-16-015879_tube-ex101_7.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001564590-16-018593_tube-ex101_7.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001564590-18-000747_filename9.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001564590-20-006066_cbb-ex415_180.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001564590-20-056736_phx-ex1018_306.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001571049-18-000536_filename2.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001575872-26-000442_amass027_8k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001575872-26-000442_amass027_ex10-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001575872-26-000442_amass027_ex10-2.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001575872-26-000456_amass029_ex10-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001607062-21-000118_filename14.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001607062-21-000234_ex10_3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001615774-16-005117_filename2.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001615774-16-006151_s103246_ex4-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001615774-16-007047_s103988_ex3-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001615774-16-007268_s104162_ex3-3.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001619856-23-000079_crbu-20230629.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628279-21-000398_filename10.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628279-21-000398_filename11.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628279-21-000398_filename9.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628279-21-000551_filename2.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
0001628279-24-000336_filename9.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628279-26-000298_filename11.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628279-26-000298_filename12.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628279-26-000342_filename13.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628279-26-000342_filename14.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-19-001592_tmhc-123118xex1031.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-20-002149_mic-20191231x10kxex45.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-21-003660_cerc-20210301.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-21-003660_ex-991prsgappointment.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-21-004162_ex-1054wilkinsjeffreyoffer.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-21-018818_exhibit31-sx1.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
0001628280-21-019876_exhibit102-sx1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-21-019876_exhibit103-sx1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-21-019876_exhibit104-sx1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-22-003178_ex-101neilea.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-22-003178_ex-102sullivanea.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-24-029564_ex-991cloappointment.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-24-031923_ex-991cmoappointment.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-24-041596_exhibit109-sx1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-25-000005_ex-991csoappointment.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-26-009057_exhibit1015-amendmentno2to.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-26-025811_exhibit1031-sx1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-26-025811_exhibit1032-sx1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001628280-26-029515_exhibit101e-sx1a.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
000164033418000855.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001654954-16-004599_end_ex105.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001654954-19-005416_loop_ex4-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001654954-24-007029_loop_ex41.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001654954-25-006256_loop_ex41.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001683168-16-000857_tpac_8k-ex0301.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001683168-18-000378_purespectrum_8k-ex9901.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001683168-21-005012_filename6.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001683168-22-000097_aclarion_ex1008.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001683168-23-007017_acon_8k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001683168-23-007655_auddia_8k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001683168-24-008391_auddia_8k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001721868-21-000866_filename15.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001794515-21-000061_zi-ex1030x20210226.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001829126-22-000452_neonbloom_ex3-1.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001829576-23-000060_care4q23-exhibit101.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001829576-25-000016_care-20241231xex1079.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001829576-26-000018_carter-ar2018planxform2026.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001829576-26-000018_carter-formof2026timexbase.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001883678-21-000003_rhovepartiiandiii103121.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001883678-21-000004_rhovepartiiandiii12121.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001883678-22-000004_partiiandiii.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001903596-22-000170_f2ssos102121ex4_13.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
0001952073-23-000012_msgeexhibit440630202310k.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1002902_000119312505031213.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1003740_000102140803000045.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1004673_0001144204-16-102928.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1005731_000121390009003739.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1014852_000093066101500957.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1016100_000101610004000030.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1017022_0001193125-03-024199.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1025707_000093041304003886.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1030984_0001144204-03-003232.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1031927_000095012309020292.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1037388_0000950123-04-005413.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1044590_0001044590-11-000049.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1053148_000095014401503351.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1058027_000114420409066751.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1061937_0001193125-05-040439.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1062195_000110465903012203.txt,EXCLUDE,"wrong semantic role: a ceiling or condition, not an amount - the phrase appears, but the clause is not a liquidation preference amount",1,1,3.00,10.000000,30.000000,three (3) times the Original Issue Price,ORIGINAL ISSUE PRICE ” shall mean $10.00,1030
1067701_0000950172-01-500930.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1067837_000119312515255977.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1069201_000092242301500544.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1070750_0001193125-05-039824.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1074436_0001144204-06-024032.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1075066_000119312505006025.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1076103_000091476003000217.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1077915_000107878212001904.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1082114_0000950123-01-500460.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1082114_0000950123-01-502953.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1082337_0001082337-03-000001.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1082337_0001082337-04-000003.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1082733_000165495426003578.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1084332_0001021408-01-505653.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1084332_0001072613-01-500915.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1085254_000114420406045300.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1089872_000095017025106543.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1090908_000143774913006947.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1092283_000119312505071414.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1093207_000114420414015857.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1095266_000139834411001586.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1095996_0001193125-08-053021.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1096857_000114420410042076.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1100954_000114420407049513.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1103078_000119312505072191.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1108271_000119312504159873.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1108699_000101968704002883.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1111632_000111163211000011.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1111711_000111171120000013.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1113481_000111348114000003.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1119700_000114420405033377.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1120970_000112097024000048.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1122051_000119312515337490.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1123195_000112319502000020.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1125294_000119312505123587.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,2,—,—,—,,,0
1125490_000119312508054517.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1130258_000104746906010148.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1134203_0001134203-08-000018.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1134203_0001193125-09-215410.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1158172_000095013308000368.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1158780_000121390025023733.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1161315_000095012314003249.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1176325_0001144204-09-023904.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1200720_000104746904001493.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1201663_0001193125-12-187329.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1206133_000114420407069689.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1236997_000106299308001834.txt,EXCLUDE,"3 distinct original issue prices stated ($1.0, $1.19, $1.4) - multi-series document, the pairing is ambiguous",1,3,—,—,—,,,0
1241199_0000950133-08-000881.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1262159_000114420408019217.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1262279_0001104659-10-021377.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1262279_0001193125-12-330511.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1262279_0001262279-11-000028.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1262279_0001262279-14-000008.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1274991_000119312510075918.txt,EXCLUDE,"6 distinct original issue prices stated ($0.55043, $1.16112, $2.4, $3.0, $8.0, $16.0) - multi-series document, the pairing is ambiguous",1,6,—,—,—,,,0
1283259_000149315225016953.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1283259_000149315225027406.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1287701_0001144204-10-013258.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1290729_000119312504090996.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1293310_000119312512306440.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1293310_000119312512338632.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1294133_0001193125-13-457162.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1297401_000119312510248144.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1305014_000130501415000073.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1305253_000119312516625139.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1305399_0000897069-08-001961.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1305399_000095013704010129.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1305399_000095013705005096.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1314727_000095012317011479.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1316925_000101968709001259.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1318568_000155837016005813.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1327811_000132781118000039.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1329919_000129993313001033.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1329919_000129993314000501.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1337675_000114420407009831.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1338474_0001214659-06-000905.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1341470_000119312509004895.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1344413_000089161805000914.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1350620_0000950134-06-004765.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,3,—,—,—,,,0
1356882_0000882377-06-003536.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1358403_000135840318000037.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1368365_000136836520000062.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1373561_0001193125-08-051725.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1374128_000119312517292995.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1386049_000109690621002893.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1396009_000095014408007433.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1400683_0001761088-19-000108.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1406574_0001214659-11-001826.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1408057_000118518508000602.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1409197_000101376214000235.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1410428_000110465920029962.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1411057_000168316822006041.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1415581_000093041308000661.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1419600_0001564590-19-029320.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1419600_0001564590-20-026066.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1427222_000101376208000358.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1432732_0000950123-13-010300.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1432732_0001193125-14-091651.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1433714_000119312514041287.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1434647_000119312516728641.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1437106_0001104659-14-004311.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1442236_0001193805-20-001298.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1443089_000147124212001479.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1445499_000095012321001942.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1447362_000114036119009024.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1447362_000114036119012901.txt,EXCLUDE,a liquidation multiple is stated but no dollar original issue price,1,0,—,—,—,,,0
1447599_000119312515209758.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1448500_000120445910001425.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1452751_000095012313007092.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1452751_000119312513403444.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1456554_000145655410000002.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1461993_000119312517361673.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1469166_000095012314005342.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,4,—,—,—,,,0
1475899_000119312512290128.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1477009_000139843218000125.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1477032_000110465914033719.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1477449_000155837016008265.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1478121_000119312514227132.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1479290_000119312514020967.txt,EXCLUDE,"2 distinct original issue prices stated ($22.425, $33.6375) - multi-series document, the pairing is ambiguous",1,2,—,—,—,,,0
1481504_000147793222009572.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1486452_000168316824001414.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1490660_000110465914011906.txt,EXCLUDE,"wrong semantic role: a ceiling or condition, not an amount - the phrase appears, but the clause is not a liquidation preference amount",1,1,3.00,0.860000,2.580000,three times the original issue price,original issue price of $ 0.86,1026
1491419_000121390022046600.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
1499961_0001851734-22-000139.txt,EXCLUDE,an original issue price is stated but no liquidation multiple,0,1,—,—,—,,,0
1509745_000110465918002622.txt,EXCLUDE,no multiple and no dollar original issue price found,0,0,—,—,—,,,0
